word	tag	freq_a1	freq_a2	freq_b1	freq_b2	freq_c1	freq_c2	freq_total	
bodegas	N	0.0	0.1887	0.0	0.0	0.0	0.0	0.0095	
body	N	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
boeuf	N	9.697	0.4413	8.1804	0.0	1.6042	0.0	5.8484	
boeuf	A	0.5025	0.0	0.0	0.0	0.0	0.0	0.0097	
bof	N	0.0	0.0	0.1395	0.0	0.0	0.0	0.0128	
bohème	N	0.0	0.0	0.231	0.0	0.0	0.0	0.0213	
bohémien	N	0.0	30.1442	1.2706	1.1509	0.0	0.0	11.8616	
bohémien	A	0.0	23.9331	1.1551	0.0	0.0	0.0	8.6779	
boire	N	23.2796	24.0571	16.6989	18.7607	0.0	19.4814	23.4414	
boire	V	168.8487	168.3817	127.99	173.906	28.0139	135.1021	157.5136	
bois	N	168.5494	159.5951	177.8475	38.9296	109.158	32.9185	144.0759	
boisage	N	0.0	0.0	2.4473	0.0	0.0	0.0	0.2253	
boisement	N	0.0	0.0	0.6802	0.0	0.0	0.0	0.0626	
boiser	V	0.0	0.0	0.753	0.0	6.2023	0.0	0.6818	
boiserie	N	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
boisson	N	19.8823	2.202	10.7406	5.8607	4.8126	0.0	13.2773	
boisé	A	0.0	0.0	0.2366	0.0	3.1012	0.0	0.3655	
boite	N	0.2541	0.0	0.0	0.0	0.0	0.0	0.0049	
boiter	V	0.0	0.0	4.2755	0.0	0.0	0.0	0.7952	
boiteux	A	0.0	0.0	0.1883	0.0	0.0	0.0	0.0173	
bol	N	1.2043	0.0	3.6532	0.0	0.0	0.0	1.2014	
bolide	N	0.0	0.0	0.4732	0.0	0.0	0.0	0.0698	
bombardement	N	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
bombarder	V	0.0	0.0	1.9237	0.5755	0.0	0.0	0.7115	
bombe	N	0.0	0.0	0.3618	4.1293	6.2023	19.4814	2.7499	
bon	N	1.2205	7.6919	11.2825	3.6629	6.1515	0.0	10.3907	
bon	A	1876.5559	1035.0819	832.4327	752.4715	970.4314	1124.1013	1050.4787	
bon alors	ADV	0.0	0.0944	0.0	0.0	0.0	0.0	0.0048	
bon d' accord	ADV	0.0	0.4228	0.0	0.0	0.0	0.0	0.0213	
bon marché	A	0.0	0.2114	2.9075	10.597	0.0	0.0	3.1778	
bon à	PREP	0.0	0.0	0.2295	0.0	0.0	0.0	0.0211	
bonbon	N	4.9556	10.4749	0.231	12.1109	0.0	0.0	8.6529	
bond	N	4.9206	7.585	11.0255	0.0	8.2019	0.0	10.2723	
bonder	V	0.0	0.0	0.2405	0.7062	0.0	0.0	0.3277	
bondir	V	0.0	0.0	1.2243	2.4776	0.0	0.0	1.3863	
bonheur	N	37.4235	110.1997	134.7543	8.4152	69.5147	0.0	87.7701	
bonheur high - tech	N	0.0	0.0	0.0	0.0	9.3035	0.0	0.1638	
bonhomie	N	0.0	0.0	0.0	12.1109	12.4046	0.0	1.8665	
bonhomme	A	0.4996	6.196	0.2295	0.6707	0.0	0.0	2.7526	
bonjour	N	170.4381	83.6202	12.3331	6.257	25.3674	0.0	53.5968	
bonnement	ADV	0.0	0.0	0.6802	0.0	0.0	0.0	0.0626	
bonnet	N	1.2205	7.0746	1.9564	21.4046	0.0	0.0	6.9496	
bonsoir	N	54.5477	3.1687	0.1155	0.6707	0.0	0.0	8.1682	
bonté	N	0.0	1.5505	2.7658	1.6517	6.2023	0.0	3.512	
bonus	N	0.0	0.0	0.0	5.1209	6.1515	0.0	1.2263	
boom	N	0.0	0.0	0.0	0.0	9.6252	39.0192	2.0835	
boomer	N	0.0	0.0	12.3994	0.0	0.0	0.0	2.1804	
booster	V	0.0	0.0	0.0	0.0	9.6252	0.0	0.1995	
boots	N	0.0	7.0746	0.0	0.0	0.0	0.0	0.9805	
booû	N	0.0	0.0	0.4152	0.0	0.0	0.0	0.0382	
bord	N	110.8495	142.1857	125.1205	121.7269	48.4951	0.0	115.1727	
bordeaux	N	0.6621	0.0	0.0	0.0	0.0	0.0	0.0128	
bordeaux	A	0.0	0.0	1.0854	1.5139	3.1012	0.0	1.0976	
bordelais	N	10.0036	0.0	0.0	0.0	0.0	0.0	0.7858	
bordelais	A	1.6274	0.0	0.0	0.7062	0.0	0.0	0.4161	
border	V	0.0	0.0	0.1815	0.0	3.1012	0.0	0.234	
bordure	N	0.0	2.2253	0.4732	0.0	0.0	0.0	1.0066	
bordée	N	0.0	0.0	0.0	0.5285	0.0	0.0	0.0121	
bordélique	A	0.0	0.247	0.0	0.0	0.0	0.0	0.0125	
borgne	N	0.0	0.0	2.8651	0.0	0.0	0.0	0.5293	
borner	V	0.0	0.0	0.0	0.0	2.0505	6.176	0.5915	
bornes	N	2.4411	0.0	4.9444	6.0554	0.0	0.0	4.3601	
bosniaque	A	0.0	0.0	0.0	3.0277	0.0	0.0	0.0691	
bosquet	N	0.0	0.0	0.0	7.4055	0.0	0.0	0.4858	
boss	N	0.0	3.253	0.0	0.0	0.0	0.0	0.4523	
bosse	N	0.0	0.0	0.0	0.5755	0.0	0.0	0.0349	
bosser	V	1.1453	0.0	0.0	0.7062	0.0	0.0	0.4028	
bot	A	0.8215	0.0	0.0	0.0	0.0	0.0	0.0181	
botanique	N	0.0	0.0	0.3401	0.0	0.0	0.0	0.0313	
botte	N	11.591	22.2819	7.1139	0.0	0.0	0.0	11.074	
botter	V	0.0	1.1794	0.0	0.0	0.0	0.0	0.0595	
bottine	N	0.0	0.0	0.0	1.6517	0.0	0.0	0.0377	
boubou	N	0.0	0.2114	0.0	0.0	1.6042	0.0	0.2789	
bouche	N	13.6662	85.6467	56.258	54.0169	45.6223	9.6228	57.5464	
boucher	N	0.7956	0.0	0.0	14.0931	0.0	0.0	1.6485	
boucher	V	0.0	14.201	2.492	15.5411	0.0	0.0	7.254	
boucherie	N	0.0	0.1103	0.0	1.5139	0.0	0.0	0.2111	
bouchon	N	2.5125	1.1107	2.0028	0.0	4.8126	0.0	3.3024	
bouchée	N	0.0	0.1103	0.0	0.0	0.0	0.0	0.0056	
boucle	N	0.3158	5.3328	0.2916	0.5285	2.0505	0.0	3.151	
boucler	V	0.0	0.0	0.0	0.0	2.0505	9.6228	0.341	
bouclier	N	0.0	3.9811	1.8786	0.0	6.2023	0.0	2.1118	
bouclé	A	0.0	0.0	0.1637	0.7062	0.0	0.0	0.3438	
bouddhisme	N	0.0	0.0	0.7236	0.0	0.0	0.0	0.0666	
bouddhiste	A	0.0	0.0	0.3401	0.0	0.0	0.0	0.0313	
bouder	V	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
boudeur	A	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
boudeymf	N	0.0	1.0585	0.0	0.0	0.0	0.0	0.0534	
boudin	N	1.005	0.0	0.0	0.0	0.0	0.0	0.0194	
boudoir	N	0.0	0.0	0.2366	2.4776	0.0	4.1173	1.2681	
boue	N	0.0	14.0837	1.1295	1.5139	3.1012	9.6228	6.3532	
boueux	A	0.0	0.7405	1.656	0.0	0.0	0.0	1.5009	
bouffant	A	0.0	0.3702	0.0	0.0	0.0	0.0	0.0187	
bouffe	A	0.0	0.0	0.1155	0.0	0.0	0.0	0.0106	
bouffe	N	0.0	0.3702	0.0	0.0	0.0	0.0	0.0187	
bouffer	V	0.0	0.0	5.2526	0.0	0.0	0.0	0.9631	
bouffée	N	0.0	0.0	3.5535	0.0	0.0	0.0	0.6013	
bouge	N	0.0	0.3209	0.0	0.0	0.0	0.0	0.0162	
bouger	V	6.633	41.0718	83.5647	37.9059	0.0	39.0192	48.0499	
bougie	N	11.1309	5.1804	1.5692	0.0	0.0	0.0	4.3257	
bougon	N	0.0	0.0	1.0854	0.0	0.0	0.0	0.0999	
bougonner	V	0.0	0.0	0.0	0.0	4.8126	0.0	0.0998	
bouillabaisse	N	8.8185	0.0	0.0	3.0277	0.0	0.0	1.3885	
bouillant	A	0.0	0.3228	0.0	0.0	0.0	0.0	0.0163	
bouilli	A	0.0	0.0	0.4809	0.0	0.0	0.0	0.0443	
bouillir	V	0.0	2.2214	0.0	0.0	0.0	0.0	0.1121	
bouillonnant	A	0.0	0.0	0.2041	0.0	0.0	0.0	0.0188	
boulange	N	0.0	0.0	0.0	0.5755	0.0	0.0	0.0349	
boulanger	V	0.4421	0.0	0.0	0.0	0.0	0.0	0.0085	
boulanger	A	1.1385	0.0	0.3401	0.0	0.0	0.0	0.3222	
boulanger	N	47.9834	9.803	2.4869	6.474	0.0	0.0	11.9876	
boulangerie	N	24.7713	8.122	10.8136	0.5755	0.0	0.0	11.5297	
boule	N	48.6586	12.5851	5.8842	1.6517	105.8775	0.0	46.3607	
bouleau	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
boulet	N	0.0	0.0	0.0	1.4125	4.101	0.0	0.6258	
boulevard	N	32.5269	58.545	7.6237	12.3135	1.6042	19.2455	29.1373	
boulevards	X	1.1385	0.0	0.0	0.0	0.0	0.0	0.0219	
bouleversant	A	0.0	0.0	5.4185	0.0	0.0	0.0	0.9833	
bouleversement	N	0.0	0.0	21.7842	9.0831	0.0	104.0243	11.5803	
bouleverser	V	1.2043	4.5795	46.4955	25.5869	43.4161	0.0	28.9668	
boulon	N	0.0	0.0	0.7236	0.0	0.0	0.0	0.0666	
boulonner	V	0.0	0.0	0.0	1.5139	0.0	0.0	0.0346	
boulot	A	2.6483	0.1887	0.0	0.0	0.0	0.0	0.9401	
boulot	N	2.6483	8.0793	10.1617	46.9397	26.9096	6.4938	20.3723	
boum	N	0.0	0.3702	0.0	0.0	0.0	0.0	0.0187	
bouna	X	0.0	0.0	0.4732	0.0	0.0	0.0	0.0698	
bouquet	N	7.7231	19.8195	16.514	0.0	3.1012	6.176	15.2765	
bouquin	N	3.5461	0.0	0.0	0.0	0.0	0.0	0.2876	
bouquiner	V	0.8215	0.5197	0.0	0.0	0.0	0.0	0.6305	
bouquiniste	N	0.0	0.3209	0.0	0.0	0.0	0.0	0.0162	
bourbeux	A	0.0	0.0	0.6884	0.0	0.0	0.0	0.0634	
bourdonnement	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
bourdonner	V	0.0	0.0	0.1637	0.0	0.0	0.0	0.0151	
bourg	N	0.0	0.0	0.6548	1.5139	0.0	0.0	0.3314	
bourgade	N	0.0	3.5373	0.0	0.0	4.8126	0.0	1.5367	
bourgeois	A	1.2205	1.2835	10.5998	8.2396	6.4168	19.2455	10.5169	
bourgeois	N	0.0	0.0	13.3651	2.3018	0.0	0.0	4.2971	
bourgeoise	N	0.0	0.1887	0.2041	0.0	0.0	0.0	0.2551	
bourgeoisement	ADV	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
bourgeoisie	N	0.0	0.9626	3.0568	0.0	0.0	0.0	1.6643	
bourgmestre	N	0.0	0.0	0.0	3.4528	0.0	0.0	0.2095	
bourgogne	N	0.0	0.0	1.0854	0.7062	0.0	0.0	0.6844	
bourguignon	A	0.0	0.0	0.0	1.5139	0.0	0.0	0.0346	
bourguignon	N	0.7967	0.0	0.0	0.0	0.0	0.0	0.0153	
bourrache	N	0.0	0.0	0.1662	0.0	0.0	0.0	0.0153	
bourreau	N	0.0	0.0	10.9546	0.0	0.0	0.0	1.967	
bourrer	V	0.0	0.0	0.4809	1.4125	0.0	0.0	0.6554	
bourriche	N	0.0	0.0	0.2916	0.0	0.0	0.0	0.0268	
bourru	A	0.0	0.0	0.0	7.4055	0.0	0.0	0.4858	
bourse	N	1.3242	1.0585	28.9382	0.5755	22.8111	12.9876	15.0604	
boursier	N	0.0	0.0	0.8749	0.0	0.0	0.0	0.0805	
boursier	A	0.0	0.0	0.1812	0.0	0.0	0.0	0.0167	
bousculade	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
bousculer	V	1.7078	0.2114	4.2948	7.5693	13.3747	19.2455	7.9652	
bout	N	58.8009	126.9604	147.5031	183.7441	59.352	19.2455	127.0834	
bouteille	N	80.7082	78.9556	26.5274	35.0213	47.7847	0.0	57.4499	
bouter	V	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
boutique	N	49.511	13.0876	31.9759	23.905	10.2524	0.0	30.2071	
bouton	N	13.2607	46.9474	11.7316	24.7591	25.7756	0.0	30.7627	
boutros	X	0.0	0.0	0.4732	0.0	0.0	0.0	0.0698	
bouée	N	0.0	0.0	0.2916	0.0	0.0	0.0	0.0268	
bovidé	N	0.0	0.0	0.4809	0.0	0.0	0.0	0.0443	
bowling	N	16.5881	0.0	4.3745	0.0	0.0	0.0	5.8179	
boxeur	N	0.0	0.3469	0.0	0.0	0.0	0.0	0.0175	
bozos	A	0.0	0.2114	0.0	0.0	0.0	0.0	0.0107	
boîte	N	278.1848	48.5899	42.2004	97.0747	44.3541	0.0	85.4359	
boîtier	N	0.0	0.0	0.0	1.4125	9.3035	0.0	0.8365	
bracelet	N	1.1385	0.0	0.2916	0.0	0.0	0.0	0.3401	
braconner	V	0.0	0.0	0.0	0.8259	0.0	0.0	0.0189	
brai	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
brailler	V	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
braise	N	0.0	0.0	0.4081	0.0	0.0	0.0	0.0376	
braiser	V	0.5025	0.0	0.0	0.0	0.0	0.0	0.0097	
branche	N	0.7967	17.2494	2.5898	12.1109	15.5058	9.6228	13.9164	
brancher	V	0.5025	9.8145	14.2582	2.8249	1.6042	0.0	10.7471	
branchie	N	0.0	0.0	0.0	0.0	0.0	76.982	0.1873	
branché	A	0.0	0.7318	2.8989	0.0	2.0505	0.0	1.6398	
brandon	N	0.0	0.0	0.0	0.0	9.3035	0.0	0.1638	
brandonner	V	0.0	0.0	0.0	0.0	9.3035	0.0	0.1638	
branlant	A	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
branle	N	0.0	0.0	0.3401	0.0	0.0	0.0	0.0313	
braquer	V	0.0	0.0	0.2405	0.0	0.0	0.0	0.0221	
braqueur	N	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
bras	N	27.4837	221.3244	217.4583	110.5934	98.9111	38.491	161.6606	
bras	X	0.0	10.1849	0.0	0.0	0.0	0.0	1.4826	
bras - le - corps	N	0.0	0.0	1.3603	0.0	0.0	0.0	0.1252	
brasier	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
brassens	X	0.0	0.0	0.4152	0.0	0.0	0.0	0.0382	
brasser	V	0.0	0.0	0.0	0.0	0.0	6.4938	0.0158	
brasserie	N	0.0	0.0	0.0	3.5312	9.6252	0.0	1.8072	
brasseur	N	0.5025	0.0	0.0	0.0	0.0	0.0	0.0097	
brave	A	18.6863	3.101	4.6588	16.4979	0.0	0.0	11.3127	
brave	N	0.8029	0.0	1.4582	0.0	3.2084	0.0	2.0502	
bravement	ADV	0.0	0.2599	0.0	0.0	0.0	0.0	0.0131	
braver	V	0.0	0.0	0.2041	0.0	0.0	0.0	0.0188	
bravo	N	0.0	6.6316	0.1155	0.0	0.0	0.0	1.6108	
bravo	ADV	0.5693	0.0	0.0	2.1187	0.0	0.0	0.6006	
bravoure	N	0.0	0.0	0.2041	0.0	1.6042	0.0	0.3279	
brebis	N	0.0	0.0	1.5137	1.5139	0.0	0.0	0.5921	
bref	A	0.8841	0.9626	20.1277	31.7632	22.8111	48.0277	18.8347	
bref	ADV	24.8469	10.878	7.3525	32.0027	20.5337	45.034	23.9748	
bref	N	0.0	0.0	0.1507	0.0	0.0	19.2455	0.4999	
breton	A	1.9917	4.6146	2.864	0.0	0.0	0.0	3.3343	
breton	N	0.0	3.4344	0.753	0.6707	0.0	0.0	2.3034	
breuvage	N	0.0	0.0	0.3401	1.5139	4.8126	0.0	1.1623	
brevet	N	0.0	1.1107	2.8671	0.0	20.4505	44.2742	5.7752	
bric - à - brac	N	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
bricolage	N	1.3242	5.855	1.6341	0.0	0.0	6.4938	4.29	
bricole	N	0.0	0.0	0.0	1.1509	0.0	0.0	0.0698	
bricoler	V	0.5727	0.3209	2.1708	0.0	0.0	0.0	1.908	
bricoleur	N	0.0	6.6849	0.0	0.0	0.0	0.0	0.9282	
bricolo	A	0.0	0.7405	0.0	0.0	0.0	0.0	0.0374	
brider	V	0.0	0.0	0.0	0.0	6.1515	0.0	0.1083	
bridge	X	0.0	0.1235	0.0	0.0	0.0	0.0	0.0062	
bridger	V	0.0	0.0618	0.0	0.0	0.0	0.0	0.0031	
brie	N	0.0	0.4228	0.0	0.0	0.0	0.0	0.0213	
brigadier	N	0.0	2.7754	13.2118	0.0	0.0	0.0	5.7764	
brigand	N	0.0	0.0	6.3596	0.0	0.0	0.0	1.2241	
brillamment	ADV	0.0	2.0447	0.0	0.0	0.0	0.0	0.2968	
brillant	A	0.0	11.2348	37.5544	20.4953	8.2019	6.4938	21.6492	
brillant	N	0.0	0.2117	0.0	8.713	0.0	0.0	1.1478	
briller	V	49.501	28.804	32.847	11.2745	6.2023	0.0	31.1552	
brilliant	X	0.0	0.0	0.3401	0.0	0.0	0.0	0.0313	
brimade	N	0.0	0.0	1.0854	0.0	12.4046	0.0	1.3111	
brin	N	0.0	0.0	0.4809	0.0	9.3035	0.0	0.8948	
brio	N	0.0	0.0	0.231	0.0	0.0	0.0	0.0213	
brioche	N	0.0	0.0	1.0854	0.0	0.0	0.0	0.0999	
brique	N	0.0	0.0	1.3178	5.1321	1.6042	0.0	2.6803	
briquet	N	0.0	4.5208	0.0906	0.0	0.0	0.0	1.2103	
brise	N	0.0	8.3441	0.0	0.0	0.0	0.0	1.2202	
briser	V	1.9917	0.1076	43.529	1.5139	9.3035	0.0	14.8897	
briseur	N	0.0	0.6418	0.0	0.0	0.0	0.0	0.0324	
brisé	A	0.0	4.4566	0.1883	0.5285	0.0	0.0	1.7437	
britannique	N	0.0816	6.9974	0.0	0.0	3.1012	19.4814	3.7927	
britannique	X	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
britannique	A	0.0	7.1282	7.5852	3.0277	19.6975	43.6102	9.9321	
brocante	N	0.2541	0.0	1.8898	0.0	0.0	0.0	0.5465	
broche	N	0.0	0.0	1.799	0.0	0.0	0.0	0.3336	
brochure	N	0.6621	0.0	0.0	0.0	0.0	0.0	0.0128	
broder	V	0.0	0.3702	0.0	0.0	0.0	0.0	0.0187	
broderie	N	0.5025	0.0	1.0203	0.0	0.0	0.0	0.861	
bronchite	N	0.0	0.0	0.0	0.0	2.0505	0.0	0.0361	
bronzage	N	0.0816	0.0	0.0	0.0	0.0	0.0	0.0016	
bronze	N	0.0	3.5373	2.5614	1.1509	0.0	0.0	3.0553	
bronzer	V	0.5025	2.9464	0.0	0.0	0.0	0.0	0.9271	
bronzé	A	0.0	0.4879	0.0	0.0	0.0	0.0	0.0246	
brosse	N	0.0	5.2942	0.0	1.0571	0.0	0.0	1.7107	
brosser	V	0.0	0.0	0.0	0.8949	1.6042	9.6228	0.7602	
brother	X	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
brouhaha	N	0.0	0.0	1.9969	1.6517	0.0	0.0	1.106	
brouillard	N	1.2043	6.4905	0.6228	0.0	6.2023	0.0	3.991	
brouillon	A	0.0	0.0	0.4152	0.0	0.0	0.0	0.0382	
brouillon	N	0.0	0.1887	0.0	0.0	0.0	0.0	0.0095	
brouillé	A	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
broussaille	N	0.0	0.0	3.5947	0.0	0.0	0.0	0.6413	
broussailleux	A	0.0	0.0	0.0	1.6517	0.0	0.0	0.0377	
broutille	N	0.0	0.0	0.0	10.597	0.0	0.0	0.242	
broyer	V	0.4014	0.0	0.0	0.0	12.4046	0.0	0.9009	
brr	N	0.0	0.0	0.0554	0.0	0.0	0.0	0.0051	
bruce	N	0.0	0.7405	0.0	0.0	0.0	0.0	0.0374	
bruce	X	0.0	0.7405	0.0	0.0	0.0	0.0	0.0374	
bruir	V	0.0	0.0	2.5898	0.0	0.0	0.0	0.5245	
bruit	N	175.4696	221.9147	327.8718	303.4401	46.1803	19.4814	243.6222	
brumaire	N	0.0	2.803	0.0	0.0	0.0	0.0	0.3799	
brume	N	0.0	3.5373	0.7236	0.5755	0.0	0.0	1.7817	
brun	A	89.2393	27.2264	54.9709	14.2956	0.0	0.0	40.4077	
brun	N	0.5025	2.229	0.0	0.0	0.0	0.0	0.7216	
brunch	N	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
brushing	N	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
brusque	A	1.5934	0.0	0.0	1.1509	6.2023	0.0	1.1027	
brusquement	ADV	0.0	43.8131	19.9821	32.089	1.6042	0.0	25.4003	
brut	A	0.0	0.0	0.8304	0.0	0.0	0.0	0.0764	
brutal	A	0.0	11.6318	1.8629	5.1209	20.5337	6.4938	6.9629	
brutalement	ADV	0.3983	0.0	3.696	1.0571	0.0	0.0	2.0125	
brutalité	N	0.0	0.0	0.1883	1.4125	0.0	0.0	0.4493	
brute	N	0.0	0.3918	0.0	0.5285	6.2023	0.0	0.9525	
bruxellois	A	0.0	0.0	0.4152	0.0	0.0	0.0	0.0382	
bruyamment	ADV	0.0	0.0	0.0	0.0	3.2084	0.0	0.0665	
bruyant	A	4.5578	1.2634	0.1883	0.0	3.1012	0.0	2.7783	
bruyère	N	0.0	0.0	3.4371	0.0	9.3035	0.0	1.7461	
brèche	N	0.0	0.0	1.9669	0.0	0.0	0.0	0.3053	
brève	N	0.0	0.0	0.0	0.0	0.0	6.4938	0.0158	
brésilien	N	1.7682	0.0	0.0	0.0	0.0	0.0	0.0341	
brésilien	A	14.4124	0.0	7.5955	4.5416	4.101	0.0	7.4346	
brû1ante	A	0.0	1.5505	0.0	0.0	0.0	0.0	0.0783	
brûlant	A	0.0	1.8101	2.3904	4.5416	0.0	0.0	2.412	
brûler	V	13.7669	30.647	43.0127	45.4277	69.6881	9.6228	42.2183	
brûler la main	V	0.0	0.0	0.2076	0.0	0.0	0.0	0.0191	
brûlé	A	0.0	2.435	0.2076	3.5796	0.0	0.0	2.1311	
btogger	N	0.0	0.0	0.0698	0.0	0.0	0.0	0.0064	
bts	N	0.0	0.4234	0.0	0.7062	0.0	19.2455	1.1349	
bu	N	0.0	0.0	1.0854	0.0	0.0	0.0	0.0999	
buanderie	N	0.0	0.6342	0.2076	0.0	0.0	0.0	0.4233	
budget	N	0.2449	7.3842	55.0971	1.5139	24.7923	9.6228	20.8975	
budgétaire	A	0.0	0.0	0.0	3.0277	0.0	0.0	0.0691	
buffet	N	21.5696	0.6418	4.2451	0.0	0.0	0.0	5.4625	
bug	N	0.0	0.0	0.8749	0.0	0.0	0.0	0.0805	
building	N	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
building	X	0.0	0.2114	0.0	0.0	0.0	0.0	0.0107	
buis	N	0.0	0.0	0.0	0.0	4.8126	0.0	0.0998	
buisson	N	1.2043	0.2599	0.0554	1.6517	0.0	0.0	1.8756	
buissonnier	A	0.0	0.0	0.6802	0.0	0.0	0.0	0.0626	
bulbe	N	0.0	0.0	2.381	0.0	0.0	0.0	0.4209	
bulldozer	N	0.0	0.0	0.0	0.0	2.0505	0.0	0.0361	
bulle	N	0.0	0.3702	0.6802	0.7062	3.1012	0.0	1.5189	
buller	V	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
bulletin	N	22.7585	30.135	17.941	0.0	0.0	0.0	19.6552	
bureau	N	221.1374	133.4288	186.7431	532.7895	108.7948	79.5562	239.5211	
bureaucrate	N	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
bureaucratique	A	0.0	0.0	0.0	3.0277	6.2023	0.0	0.7296	
bus	N	259.8358	17.7409	19.8165	0.0	117.1816	0.0	57.0409	
business	N	0.0	0.0	0.0	4.7828	6.1515	39.0461	2.6798	
businèss	N	0.0	0.6418	0.0	0.0	0.0	0.0	0.0324	
buste	N	0.0	0.0	0.3618	0.0	0.0	0.0	0.0333	
but	N	2.0787	49.7136	83.9409	50.2955	121.1977	38.9627	67.0267	
butane	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
buter	V	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
butin	N	0.0	0.0	1.1829	0.0	0.0	0.0	0.1746	
butiner	V	0.0	0.0	0.0	0.0	0.0	9.6228	0.0234	
buton	N	0.0	0.0	0.0	0.0	0.0	12.9876	0.0316	
butte	N	0.0	0.0	0.0	69.167	0.0	0.0	4.6391	
butter	V	0.0	0.0	0.2076	0.0	9.3035	0.0	0.7542	
buveur	N	0.5693	0.0	0.4589	0.0	1.6042	0.0	0.9344	
by	X	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
byzantin	A	0.0	0.0	0.4809	0.0	0.0	0.0	0.0443	
bâcler	V	0.0	0.0	0.4732	0.0	0.0	0.0	0.0698	
bâillement	N	0.0	0.0	0.0	0.0	24.0631	0.0	0.4988	
bâiller	V	0.0	0.0	0.5833	0.7062	61.6197	0.0	5.0317	
bâillon	N	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
bâteau	N	0.0	0.6106	0.0	0.0	0.0	0.0	0.0308	
bâtiment	N	43.5848	9.2147	53.2862	24.5834	71.2461	85.6001	49.5112	
bâtir	V	0.0	0.3209	3.3268	2.4776	3.1012	0.0	3.1754	
bâtisse	N	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
bâtisseur	N	0.0	0.0	0.5833	0.0	0.0	0.0	0.0537	
bâton	N	0.0	15.1721	13.9015	0.0	9.3035	0.0	9.6028	
bâtonnet	N	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
bé	N	1.3242	0.0	0.0	0.0	0.0	0.0	0.0255	
béarnaise	N	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
bébes	N	1.2205	0.0	0.0	0.0	0.0	0.0	0.0235	
bébé	A	1.3262	0.2527	0.0	0.0	0.0	9.6228	0.8487	
bébé	N	56.4384	9.0619	0.1883	3.0277	2.0505	19.2455	13.3431	
bébé - éprouvette	N	0.0	0.0	0.3401	0.0	0.0	0.0	0.0313	
bégayer	V	0.0	0.0	0.0	2.3018	0.0	0.0	0.1397	
béké	N	0.0	0.0	0.0	0.0	0.0	9.6228	0.0234	
bémol	N	0.0	0.0	0.2405	0.0	0.0	0.0	0.0221	
bénin	A	0.0	0.0	0.0	0.0	0.0	43.6102	0.4967	
bénir	V	0.7967	0.0	0.0	0.0	0.0	0.0	0.0153	
bénit	A	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
bénédictin	N	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
bénédiction	N	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
bénéfice	N	0.0	0.0	10.5037	8.4175	3.1012	146.3752	9.213	
bénéficiaire	A	0.0	0.0	0.0	0.0	4.101	0.0	0.0722	
bénéficier	V	0.0	25.7912	41.9107	11.2845	165.276	28.8683	39.7193	
bénéfique	A	0.0	0.7405	6.3327	0.0	0.0	107.2896	5.7855	
bénévolat	N	0.0	0.2439	0.2405	2.1187	3.1012	12.9876	2.5204	
bénévole	N	0.0	0.0	16.0359	1.4125	12.4046	0.0	6.4944	
bénévole	A	0.0	0.3209	3.6617	0.7062	20.7298	0.0	3.9526	
béquille	N	4.0086	0.0	0.0	0.0	4.101	0.0	0.6857	
béret	N	0.0	0.0	3.9128	20.2429	0.0	0.0	2.905	
bétail	N	0.0	0.0	0.0	0.0	2.0505	0.0	0.0361	
béton	N	0.0	0.0	5.3645	12.3852	0.0	12.9876	4.1557	
bête	N	0.0	16.2723	92.4004	93.6017	45.6318	0.0	55.2412	
